stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
8491,L3,M3-2,Changement_Format,2025-07-09 14:50:26.637849,2025-07-09 15:58:26.637849,68,Changement_Format sur M3-2,OP13,True
8492,L3,M3-2,Attente_Materiel,2025-07-09 10:56:26.637849,2025-07-09 12:32:26.637849,96,Attente_Materiel sur M3-2,OP1,True
8493,L3,M3-2,Attente_Materiel,2025-07-09 05:20:26.637849,2025-07-09 05:58:26.637849,38,Attente_Materiel sur M3-2,OP8,True
8494,L3,M3-2,Panne_Electrique,2025-07-09 17:31:26.637849,2025-07-09 18:13:26.637849,42,Panne_Electrique sur M3-2,OP11,True
8495,L3,M3-2,Probleme_Qualite,2025-07-09 16:16:26.637849,2025-07-09 17:40:26.637849,84,Probleme_Qualite sur M3-2,OP5,True
8496,L3,M3-2,Panne_Electrique,2025-07-09 20:24:26.637849,2025-07-09 22:21:26.637849,117,Panne_Electrique sur M3-2,OP10,True
8497,L1,M1-2,Panne_Mecanique,2025-07-10 21:02:26.637849,2025-07-10 21:54:26.637849,52,Panne_Mecanique sur M1-2,OP2,True
8498,L1,M1-1,Attente_Operateur,2025-07-10 20:00:26.637849,2025-07-10 21:26:26.637849,86,Attente_Operateur sur M1-1,OP2,True
8499,L1,M1-2,Bourrage,2025-07-10 12:27:26.637849,2025-07-10 12:49:26.637849,22,Bourrage sur M1-2,OP9,True
8500,L2,M2-4,Attente_Materiel,2025-07-10 10:39:26.637849,2025-07-10 11:11:26.637849,32,Attente_Materiel sur M2-4,OP6,True
8501,L2,M2-3,Attente_Materiel,2025-07-10 07:27:26.637849,2025-07-10 08:11:26.637849,44,Attente_Materiel sur M2-3,OP13,True
8502,L2,M2-4,Maintenance_Preventive,2025-07-10 08:43:26.637849,2025-07-10 10:25:26.637849,102,Maintenance_Preventive sur M2-4,OP12,True
8503,L2,M2-4,Attente_Materiel,2025-07-10 19:13:26.637849,2025-07-10 21:02:26.637849,109,Attente_Materiel sur M2-4,OP11,True
8504,L2,M2-3,Reglage,2025-07-10 16:07:26.637849,2025-07-10 17:01:26.637849,54,Reglage sur M2-3,OP10,True
8505,L2,M2-4,Panne_Mecanique,2025-07-10 18:49:26.637849,2025-07-10 19:39:26.637849,50,Panne_Mecanique sur M2-4,OP3,True
8506,L2,M2-1,Changement_Format,2025-07-10 10:45:26.637849,2025-07-10 12:30:26.637849,105,Changement_Format sur M2-1,OP7,True
8507,L2,M2-3,Attente_Materiel,2025-07-10 09:31:26.637849,2025-07-10 11:05:26.637849,94,Attente_Materiel sur M2-3,OP8,True
8508,L2,M2-4,Reglage,2025-07-10 08:46:26.637849,2025-07-10 10:23:26.637849,97,Reglage sur M2-4,OP9,True
8509,L3,M3-2,Changement_Format,2025-07-10 13:45:26.637849,2025-07-10 15:34:26.637849,109,Changement_Format sur M3-2,OP7,True
8510,L3,M3-1,Changement_Format,2025-07-10 15:23:26.637849,2025-07-10 16:09:26.637849,46,Changement_Format sur M3-1,OP9,True
8511,L3,M3-1,Attente_Operateur,2025-07-10 10:39:26.637849,2025-07-10 12:06:26.637849,87,Attente_Operateur sur M3-1,OP14,True
8512,L3,M3-1,Attente_Materiel,2025-07-10 10:19:26.637849,2025-07-10 10:47:26.637849,28,Attente_Materiel sur M3-1,OP3,True
8513,L3,M3-2,Probleme_Qualite,2025-07-10 17:11:26.637849,2025-07-10 17:23:26.637849,12,Probleme_Qualite sur M3-2,OP8,True
8514,L3,M3-1,Attente_Operateur,2025-07-10 19:03:26.637849,2025-07-10 20:27:26.637849,84,Attente_Operateur sur M3-1,OP12,True
8515,L3,M3-1,Reglage,2025-07-10 08:53:26.637849,2025-07-10 10:24:26.637849,91,Reglage sur M3-1,OP4,True
8516,L3,M3-2,Panne_Mecanique,2025-07-10 18:45:26.637849,2025-07-10 20:15:26.637849,90,Panne_Mecanique sur M3-2,OP13,True
8517,L1,M1-3,Changement_Format,2025-07-11 12:47:26.637849,2025-07-11 13:53:26.637849,66,Changement_Format sur M1-3,OP3,True
8518,L1,M1-3,Attente_Operateur,2025-07-11 07:28:26.637849,2025-07-11 08:22:26.637849,54,Attente_Operateur sur M1-3,OP5,True
8519,L1,M1-2,Panne_Electrique,2025-07-11 06:54:26.637849,2025-07-11 07:47:26.637849,53,Panne_Electrique sur M1-2,OP12,True
8520,L1,M1-3,Panne_Mecanique,2025-07-11 15:31:26.637849,2025-07-11 16:54:26.637849,83,Panne_Mecanique sur M1-3,OP10,True
8521,L1,M1-3,Bourrage,2025-07-11 18:13:26.637849,2025-07-11 18:31:26.637849,18,Bourrage sur M1-3,OP9,True
8522,L1,M1-1,Maintenance_Preventive,2025-07-11 13:19:26.637849,2025-07-11 13:33:26.637849,14,Maintenance_Preventive sur M1-1,OP8,True
8523,L1,M1-1,Bourrage,2025-07-11 08:34:26.637849,2025-07-11 10:14:26.637849,100,Bourrage sur M1-1,OP5,True
8524,L1,M1-3,Probleme_Qualite,2025-07-11 11:27:26.637849,2025-07-11 13:00:26.637849,93,Probleme_Qualite sur M1-3,OP9,True
8525,L1,M1-3,Maintenance_Preventive,2025-07-11 11:16:26.637849,2025-07-11 12:25:26.637849,69,Maintenance_Preventive sur M1-3,OP4,True
8526,L1,M1-2,Changement_Format,2025-07-11 17:27:26.637849,2025-07-11 18:17:26.637849,50,Changement_Format sur M1-2,OP14,True
8527,L1,M1-1,Reglage,2025-07-11 05:26:26.637849,2025-07-11 06:09:26.637849,43,Reglage sur M1-1,OP4,True
8528,L2,M2-3,Bourrage,2025-07-11 11:38:26.637849,2025-07-11 12:38:26.637849,60,Bourrage sur M2-3,OP12,True
8529,L2,M2-3,Panne_Electrique,2025-07-11 11:09:26.637849,2025-07-11 12:45:26.637849,96,Panne_Electrique sur M2-3,OP7,True
8530,L2,M2-2,Bourrage,2025-07-11 18:20:26.637849,2025-07-11 20:09:26.637849,109,Bourrage sur M2-2,OP1,True
8531,L2,M2-1,Attente_Materiel,2025-07-11 08:17:26.637849,2025-07-11 09:08:26.637849,51,Attente_Materiel sur M2-1,OP14,True
8532,L2,M2-4,Attente_Operateur,2025-07-11 16:11:26.637849,2025-07-11 16:21:26.637849,10,Attente_Operateur sur M2-4,OP4,True
8533,L2,M2-2,Maintenance_Preventive,2025-07-11 06:00:26.637849,2025-07-11 07:44:26.637849,104,Maintenance_Preventive sur M2-2,OP6,True
8534,L2,M2-3,Bourrage,2025-07-11 13:03:26.637849,2025-07-11 14:43:26.637849,100,Bourrage sur M2-3,OP5,True
8535,L2,M2-2,Reglage,2025-07-11 17:53:26.637849,2025-07-11 19:07:26.637849,74,Reglage sur M2-2,OP7,True
8536,L3,M3-1,Nettoyage,2025-07-11 15:54:26.637849,2025-07-11 17:06:26.637849,72,Nettoyage sur M3-1,OP13,True
8537,L3,M3-1,Probleme_Qualite,2025-07-11 12:03:26.637849,2025-07-11 12:58:26.637849,55,Probleme_Qualite sur M3-1,OP9,True
8538,L3,M3-1,Reglage,2025-07-11 17:55:26.637849,2025-07-11 19:30:26.637849,95,Reglage sur M3-1,OP1,True
8539,L3,M3-1,Attente_Operateur,2025-07-11 20:17:26.637849,2025-07-11 20:41:26.637849,24,Attente_Operateur sur M3-1,OP11,True
8540,L3,M3-1,Attente_Materiel,2025-07-11 14:27:26.637849,2025-07-11 15:44:26.637849,77,Attente_Materiel sur M3-1,OP13,True
8541,L3,M3-1,Panne_Electrique,2025-07-11 15:01:26.637849,2025-07-11 15:31:26.637849,30,Panne_Electrique sur M3-1,OP12,True
8542,L1,M1-1,Panne_Mecanique,2025-07-12 06:02:26.637849,2025-07-12 07:20:26.637849,78,Panne_Mecanique sur M1-1,OP2,True
8543,L1,M1-1,Attente_Operateur,2025-07-12 14:18:26.637849,2025-07-12 15:18:26.637849,60,Attente_Operateur sur M1-1,OP11,True
8544,L1,M1-1,Panne_Electrique,2025-07-12 15:17:26.637849,2025-07-12 16:21:26.637849,64,Panne_Electrique sur M1-1,OP11,True
8545,L1,M1-3,Reglage,2025-07-12 07:46:26.637849,2025-07-12 08:38:26.637849,52,Reglage sur M1-3,OP1,True
8546,L1,M1-1,Nettoyage,2025-07-12 14:53:26.637849,2025-07-12 16:09:26.637849,76,Nettoyage sur M1-1,OP13,True
8547,L1,M1-2,Reglage,2025-07-12 19:01:26.637849,2025-07-12 20:19:26.637849,78,Reglage sur M1-2,OP8,True
8548,L1,M1-1,Attente_Operateur,2025-07-12 11:34:26.637849,2025-07-12 12:00:26.637849,26,Attente_Operateur sur M1-1,OP1,True
8549,L2,M2-4,Probleme_Qualite,2025-07-12 10:53:26.637849,2025-07-12 12:41:26.637849,108,Probleme_Qualite sur M2-4,OP11,True
8550,L2,M2-3,Attente_Operateur,2025-07-12 11:18:26.637849,2025-07-12 12:57:26.637849,99,Attente_Operateur sur M2-3,OP14,True
8551,L2,M2-1,Panne_Mecanique,2025-07-12 14:24:26.637849,2025-07-12 15:05:26.637849,41,Panne_Mecanique sur M2-1,OP11,True
8552,L2,M2-4,Nettoyage,2025-07-12 21:11:26.637849,2025-07-12 21:59:26.637849,48,Nettoyage sur M2-4,OP9,True
8553,L2,M2-3,Panne_Electrique,2025-07-12 17:15:26.637849,2025-07-12 18:32:26.637849,77,Panne_Electrique sur M2-3,OP3,True
8554,L2,M2-2,Attente_Materiel,2025-07-12 14:06:26.637849,2025-07-12 15:15:26.637849,69,Attente_Materiel sur M2-2,OP9,True
8555,L3,M3-1,Reglage,2025-07-12 19:16:26.637849,2025-07-12 19:23:26.637849,7,Reglage sur M3-1,OP4,True
8556,L3,M3-1,Maintenance_Preventive,2025-07-12 13:06:26.637849,2025-07-12 13:46:26.637849,40,Maintenance_Preventive sur M3-1,OP14,True
8557,L3,M3-1,Panne_Electrique,2025-07-12 16:43:26.637849,2025-07-12 17:56:26.637849,73,Panne_Electrique sur M3-1,OP11,True
8558,L3,M3-1,Attente_Materiel,2025-07-12 19:43:26.637849,2025-07-12 20:51:26.637849,68,Attente_Materiel sur M3-1,OP3,True
8559,L3,M3-2,Bourrage,2025-07-12 08:08:26.637849,2025-07-12 08:13:26.637849,5,Bourrage sur M3-2,OP9,True
8560,L3,M3-1,Panne_Electrique,2025-07-12 16:56:26.637849,2025-07-12 18:19:26.637849,83,Panne_Electrique sur M3-1,OP7,True
8561,L3,M3-2,Probleme_Qualite,2025-07-12 07:57:26.637849,2025-07-12 09:00:26.637849,63,Probleme_Qualite sur M3-2,OP10,True
8562,L3,M3-1,Panne_Electrique,2025-07-12 15:48:26.637849,2025-07-12 16:31:26.637849,43,Panne_Electrique sur M3-1,OP10,True
8563,L3,M3-2,Nettoyage,2025-07-12 17:07:26.637849,2025-07-12 17:51:26.637849,44,Nettoyage sur M3-2,OP9,True
8564,L3,M3-2,Attente_Materiel,2025-07-12 21:18:26.637849,2025-07-12 21:52:26.637849,34,Attente_Materiel sur M3-2,OP12,True
8565,L3,M3-2,Reglage,2025-07-12 09:57:26.637849,2025-07-12 10:21:26.637849,24,Reglage sur M3-2,OP6,True
8566,L3,M3-2,Nettoyage,2025-07-12 05:24:26.637849,2025-07-12 05:59:26.637849,35,Nettoyage sur M3-2,OP4,True
8567,L3,M3-1,Panne_Mecanique,2025-07-12 10:04:26.637849,2025-07-12 11:13:26.637849,69,Panne_Mecanique sur M3-1,OP7,True
8568,L3,M3-2,Attente_Materiel,2025-07-12 17:22:26.637849,2025-07-12 17:43:26.637849,21,Attente_Materiel sur M3-2,OP6,True
8569,L3,M3-2,Attente_Operateur,2025-07-12 09:25:26.637849,2025-07-12 10:41:26.637849,76,Attente_Operateur sur M3-2,OP7,True
8570,L1,M1-1,Attente_Materiel,2025-07-15 08:27:26.637849,2025-07-15 09:53:26.637849,86,Attente_Materiel sur M1-1,OP3,True
8571,L1,M1-2,Attente_Materiel,2025-07-15 14:25:26.637849,2025-07-15 14:52:26.637849,27,Attente_Materiel sur M1-2,OP9,True
8572,L1,M1-2,Changement_Format,2025-07-15 07:29:26.637849,2025-07-15 09:21:26.637849,112,Changement_Format sur M1-2,OP4,True
8573,L1,M1-1,Changement_Format,2025-07-15 18:05:26.637849,2025-07-15 18:48:26.637849,43,Changement_Format sur M1-1,OP8,True
8574,L1,M1-1,Attente_Materiel,2025-07-15 10:57:26.637849,2025-07-15 11:58:26.637849,61,Attente_Materiel sur M1-1,OP11,True
8575,L1,M1-2,Attente_Operateur,2025-07-15 17:36:26.637849,2025-07-15 18:56:26.637849,80,Attente_Operateur sur M1-2,OP14,True
8576,L1,M1-1,Reglage,2025-07-15 11:39:26.637849,2025-07-15 12:25:26.637849,46,Reglage sur M1-1,OP12,True
8577,L1,M1-1,Attente_Operateur,2025-07-15 15:21:26.637849,2025-07-15 17:00:26.637849,99,Attente_Operateur sur M1-1,OP13,True
8578,L1,M1-2,Reglage,2025-07-15 12:58:26.637849,2025-07-15 14:01:26.637849,63,Reglage sur M1-2,OP13,True
8579,L1,M1-2,Attente_Operateur,2025-07-15 10:16:26.637849,2025-07-15 10:34:26.637849,18,Attente_Operateur sur M1-2,OP10,True
8580,L1,M1-3,Reglage,2025-07-15 10:44:26.637849,2025-07-15 11:03:26.637849,19,Reglage sur M1-3,OP8,True
8581,L2,M2-2,Panne_Electrique,2025-07-15 17:56:26.637849,2025-07-15 18:11:26.637849,15,Panne_Electrique sur M2-2,OP3,True
8582,L2,M2-4,Reglage,2025-07-15 06:05:26.637849,2025-07-15 06:59:26.637849,54,Reglage sur M2-4,OP13,True
8583,L2,M2-2,Reglage,2025-07-15 18:24:26.637849,2025-07-15 18:46:26.637849,22,Reglage sur M2-2,OP3,True
8584,L2,M2-3,Maintenance_Preventive,2025-07-15 20:34:26.637849,2025-07-15 20:42:26.637849,8,Maintenance_Preventive sur M2-3,OP14,True
8585,L2,M2-2,Bourrage,2025-07-15 07:20:26.637849,2025-07-15 09:00:26.637849,100,Bourrage sur M2-2,OP3,True
8586,L2,M2-1,Maintenance_Preventive,2025-07-15 11:08:26.637849,2025-07-15 12:55:26.637849,107,Maintenance_Preventive sur M2-1,OP1,True
8587,L2,M2-2,Nettoyage,2025-07-15 14:43:26.637849,2025-07-15 14:49:26.637849,6,Nettoyage sur M2-2,OP11,True
8588,L2,M2-2,Attente_Operateur,2025-07-15 06:42:26.637849,2025-07-15 07:12:26.637849,30,Attente_Operateur sur M2-2,OP12,True
8589,L3,M3-1,Panne_Mecanique,2025-07-15 11:41:26.637849,2025-07-15 12:39:26.637849,58,Panne_Mecanique sur M3-1,OP10,True
8590,L3,M3-1,Reglage,2025-07-15 08:40:26.637849,2025-07-15 10:29:26.637849,109,Reglage sur M3-1,OP7,True
8591,L3,M3-1,Attente_Operateur,2025-07-15 20:02:26.637849,2025-07-15 20:12:26.637849,10,Attente_Operateur sur M3-1,OP4,True
8592,L3,M3-1,Bourrage,2025-07-15 16:16:26.637849,2025-07-15 17:49:26.637849,93,Bourrage sur M3-1,OP6,True
8593,L3,M3-1,Probleme_Qualite,2025-07-15 11:11:26.637849,2025-07-15 11:19:26.637849,8,Probleme_Qualite sur M3-1,OP1,True
8594,L3,M3-1,Bourrage,2025-07-15 05:25:26.637849,2025-07-15 06:51:26.637849,86,Bourrage sur M3-1,OP2,True
8595,L3,M3-2,Panne_Mecanique,2025-07-15 20:22:26.637849,2025-07-15 20:39:26.637849,17,Panne_Mecanique sur M3-2,OP8,True
8596,L3,M3-2,Reglage,2025-07-15 15:41:26.637849,2025-07-15 17:31:26.637849,110,Reglage sur M3-2,OP3,True
8597,L3,M3-2,Bourrage,2025-07-15 09:16:26.637849,2025-07-15 10:41:26.637849,85,Bourrage sur M3-2,OP1,True
8598,L3,M3-1,Changement_Format,2025-07-15 13:55:26.637849,2025-07-15 14:49:26.637849,54,Changement_Format sur M3-1,OP6,True
8599,L3,M3-2,Probleme_Qualite,2025-07-15 10:43:26.637849,2025-07-15 12:09:26.637849,86,Probleme_Qualite sur M3-2,OP8,True
8600,L3,M3-1,Attente_Operateur,2025-07-15 07:28:26.637849,2025-07-15 08:57:26.637849,89,Attente_Operateur sur M3-1,OP12,True
8601,L1,M1-3,Reglage,2025-07-16 07:10:26.637849,2025-07-16 07:38:26.637849,28,Reglage sur M1-3,OP10,True
8602,L1,M1-3,Nettoyage,2025-07-16 13:59:26.637849,2025-07-16 14:57:26.637849,58,Nettoyage sur M1-3,OP9,True
8603,L1,M1-2,Attente_Materiel,2025-07-16 16:06:26.637849,2025-07-16 17:22:26.637849,76,Attente_Materiel sur M1-2,OP8,True
8604,L1,M1-1,Changement_Format,2025-07-16 06:48:26.637849,2025-07-16 08:36:26.637849,108,Changement_Format sur M1-1,OP13,True
8605,L1,M1-2,Nettoyage,2025-07-16 15:53:26.637849,2025-07-16 16:32:26.637849,39,Nettoyage sur M1-2,OP12,True
8606,L1,M1-2,Attente_Operateur,2025-07-16 15:06:26.637849,2025-07-16 15:40:26.637849,34,Attente_Operateur sur M1-2,OP3,True
8607,L2,M2-3,Attente_Operateur,2025-07-16 13:26:26.637849,2025-07-16 14:18:26.637849,52,Attente_Operateur sur M2-3,OP4,True
8608,L2,M2-2,Bourrage,2025-07-16 14:47:26.637849,2025-07-16 14:54:26.637849,7,Bourrage sur M2-2,OP10,True
8609,L2,M2-1,Probleme_Qualite,2025-07-16 12:11:26.637849,2025-07-16 12:43:26.637849,32,Probleme_Qualite sur M2-1,OP13,True
8610,L2,M2-2,Panne_Electrique,2025-07-16 07:07:26.637849,2025-07-16 07:23:26.637849,16,Panne_Electrique sur M2-2,OP10,True
8611,L2,M2-3,Nettoyage,2025-07-16 09:44:26.637849,2025-07-16 10:06:26.637849,22,Nettoyage sur M2-3,OP10,True
8612,L2,M2-1,Panne_Electrique,2025-07-16 17:22:26.637849,2025-07-16 17:52:26.637849,30,Panne_Electrique sur M2-1,OP4,True
8613,L2,M2-1,Nettoyage,2025-07-16 16:28:26.637849,2025-07-16 17:59:26.637849,91,Nettoyage sur M2-1,OP3,True
8614,L2,M2-3,Panne_Mecanique,2025-07-16 12:15:26.637849,2025-07-16 12:59:26.637849,44,Panne_Mecanique sur M2-3,OP2,True
8615,L2,M2-3,Maintenance_Preventive,2025-07-16 12:39:26.637849,2025-07-16 14:32:26.637849,113,Maintenance_Preventive sur M2-3,OP10,True
8616,L2,M2-2,Attente_Operateur,2025-07-16 16:07:26.637849,2025-07-16 16:48:26.637849,41,Attente_Operateur sur M2-2,OP9,True
8617,L3,M3-2,Maintenance_Preventive,2025-07-16 10:57:26.637849,2025-07-16 12:05:26.637849,68,Maintenance_Preventive sur M3-2,OP10,True
8618,L3,M3-2,Changement_Format,2025-07-16 17:06:26.637849,2025-07-16 18:23:26.637849,77,Changement_Format sur M3-2,OP14,True
8619,L3,M3-1,Nettoyage,2025-07-16 18:07:26.637849,2025-07-16 18:58:26.637849,51,Nettoyage sur M3-1,OP10,True
8620,L3,M3-1,Bourrage,2025-07-16 08:55:26.637849,2025-07-16 09:59:26.637849,64,Bourrage sur M3-1,OP7,True
8621,L3,M3-2,Panne_Mecanique,2025-07-16 10:03:26.637849,2025-07-16 10:49:26.637849,46,Panne_Mecanique sur M3-2,OP11,True
8622,L3,M3-1,Reglage,2025-07-16 18:16:26.637849,2025-07-16 19:01:26.637849,45,Reglage sur M3-1,OP7,True
8623,L3,M3-2,Bourrage,2025-07-16 17:55:26.637849,2025-07-16 18:24:26.637849,29,Bourrage sur M3-2,OP2,True
8624,L1,M1-3,Attente_Materiel,2025-07-17 17:08:26.637849,2025-07-17 18:50:26.637849,102,Attente_Materiel sur M1-3,OP5,True
8625,L1,M1-2,Nettoyage,2025-07-17 14:41:26.637849,2025-07-17 16:29:26.637849,108,Nettoyage sur M1-2,OP12,True
8626,L1,M1-2,Nettoyage,2025-07-17 16:10:26.637849,2025-07-17 17:37:26.637849,87,Nettoyage sur M1-2,OP14,True
8627,L1,M1-1,Nettoyage,2025-07-17 06:01:26.637849,2025-07-17 07:29:26.637849,88,Nettoyage sur M1-1,OP5,True
8628,L1,M1-2,Panne_Electrique,2025-07-17 05:56:26.637849,2025-07-17 06:42:26.637849,46,Panne_Electrique sur M1-2,OP1,True
8629,L1,M1-3,Probleme_Qualite,2025-07-17 08:12:26.637849,2025-07-17 09:47:26.637849,95,Probleme_Qualite sur M1-3,OP11,True
8630,L1,M1-2,Probleme_Qualite,2025-07-17 14:00:26.637849,2025-07-17 15:33:26.637849,93,Probleme_Qualite sur M1-2,OP14,True
8631,L1,M1-1,Panne_Mecanique,2025-07-17 14:19:26.637849,2025-07-17 15:23:26.637849,64,Panne_Mecanique sur M1-1,OP5,True
8632,L1,M1-2,Nettoyage,2025-07-17 13:17:26.637849,2025-07-17 13:55:26.637849,38,Nettoyage sur M1-2,OP14,True
8633,L1,M1-1,Attente_Materiel,2025-07-17 11:00:26.637849,2025-07-17 11:35:26.637849,35,Attente_Materiel sur M1-1,OP10,True
8634,L2,M2-4,Maintenance_Preventive,2025-07-17 21:05:26.637849,2025-07-17 22:07:26.637849,62,Maintenance_Preventive sur M2-4,OP12,True
8635,L2,M2-2,Changement_Format,2025-07-17 20:00:26.637849,2025-07-17 20:48:26.637849,48,Changement_Format sur M2-2,OP11,True
8636,L2,M2-1,Reglage,2025-07-17 19:14:26.637849,2025-07-17 20:49:26.637849,95,Reglage sur M2-1,OP3,True
8637,L2,M2-3,Nettoyage,2025-07-17 12:57:26.637849,2025-07-17 13:40:26.637849,43,Nettoyage sur M2-3,OP2,True
8638,L2,M2-4,Probleme_Qualite,2025-07-17 15:52:26.637849,2025-07-17 16:43:26.637849,51,Probleme_Qualite sur M2-4,OP10,True
8639,L2,M2-4,Panne_Mecanique,2025-07-17 21:03:26.637849,2025-07-17 21:55:26.637849,52,Panne_Mecanique sur M2-4,OP14,True
8640,L2,M2-4,Attente_Operateur,2025-07-17 08:28:26.637849,2025-07-17 10:11:26.637849,103,Attente_Operateur sur M2-4,OP2,True
8641,L2,M2-1,Changement_Format,2025-07-17 19:26:26.637849,2025-07-17 19:40:26.637849,14,Changement_Format sur M2-1,OP2,True
8642,L2,M2-3,Panne_Electrique,2025-07-17 07:31:26.637849,2025-07-17 08:34:26.637849,63,Panne_Electrique sur M2-3,OP13,True
8643,L3,M3-2,Bourrage,2025-07-17 18:54:26.637849,2025-07-17 19:53:26.637849,59,Bourrage sur M3-2,OP9,True
8644,L3,M3-2,Attente_Materiel,2025-07-17 09:18:26.637849,2025-07-17 09:58:26.637849,40,Attente_Materiel sur M3-2,OP9,True
8645,L3,M3-2,Changement_Format,2025-07-17 13:38:26.637849,2025-07-17 13:46:26.637849,8,Changement_Format sur M3-2,OP10,True
8646,L3,M3-1,Maintenance_Preventive,2025-07-17 16:03:26.637849,2025-07-17 16:20:26.637849,17,Maintenance_Preventive sur M3-1,OP5,True
8647,L3,M3-2,Probleme_Qualite,2025-07-17 16:45:26.637849,2025-07-17 16:51:26.637849,6,Probleme_Qualite sur M3-2,OP10,True
8648,L3,M3-1,Attente_Materiel,2025-07-17 12:38:26.637849,2025-07-17 14:23:26.637849,105,Attente_Materiel sur M3-1,OP8,True
8649,L3,M3-1,Maintenance_Preventive,2025-07-17 09:22:26.637849,2025-07-17 09:39:26.637849,17,Maintenance_Preventive sur M3-1,OP9,True
8650,L3,M3-2,Attente_Materiel,2025-07-17 08:35:26.637849,2025-07-17 08:49:26.637849,14,Attente_Materiel sur M3-2,OP4,True
8651,L3,M3-1,Probleme_Qualite,2025-07-17 15:55:26.637849,2025-07-17 16:57:26.637849,62,Probleme_Qualite sur M3-1,OP9,True
8652,L1,M1-1,Attente_Operateur,2025-07-18 13:53:26.637849,2025-07-18 15:38:26.637849,105,Attente_Operateur sur M1-1,OP12,True
8653,L1,M1-2,Attente_Materiel,2025-07-18 20:35:26.637849,2025-07-18 21:33:26.637849,58,Attente_Materiel sur M1-2,OP4,True
8654,L1,M1-2,Changement_Format,2025-07-18 08:37:26.637849,2025-07-18 10:10:26.637849,93,Changement_Format sur M1-2,OP7,True
8655,L1,M1-1,Changement_Format,2025-07-18 17:08:26.637849,2025-07-18 17:32:26.637849,24,Changement_Format sur M1-1,OP9,True
8656,L1,M1-2,Reglage,2025-07-18 14:25:26.637849,2025-07-18 15:11:26.637849,46,Reglage sur M1-2,OP4,True
8657,L2,M2-2,Reglage,2025-07-18 20:38:26.637849,2025-07-18 21:16:26.637849,38,Reglage sur M2-2,OP14,True
8658,L2,M2-1,Panne_Electrique,2025-07-18 06:01:26.637849,2025-07-18 07:25:26.637849,84,Panne_Electrique sur M2-1,OP2,True
8659,L2,M2-2,Nettoyage,2025-07-18 20:03:26.637849,2025-07-18 21:45:26.637849,102,Nettoyage sur M2-2,OP12,True
8660,L2,M2-2,Attente_Operateur,2025-07-18 19:22:26.637849,2025-07-18 19:45:26.637849,23,Attente_Operateur sur M2-2,OP14,True
8661,L2,M2-3,Panne_Mecanique,2025-07-18 16:03:26.637849,2025-07-18 17:05:26.637849,62,Panne_Mecanique sur M2-3,OP13,True
8662,L3,M3-1,Attente_Materiel,2025-07-18 18:32:26.637849,2025-07-18 20:14:26.637849,102,Attente_Materiel sur M3-1,OP11,True
8663,L3,M3-2,Bourrage,2025-07-18 09:57:26.637849,2025-07-18 11:33:26.637849,96,Bourrage sur M3-2,OP9,True
8664,L3,M3-1,Attente_Materiel,2025-07-18 08:50:26.637849,2025-07-18 10:42:26.637849,112,Attente_Materiel sur M3-1,OP2,True
8665,L3,M3-2,Maintenance_Preventive,2025-07-18 14:55:26.637849,2025-07-18 16:43:26.637849,108,Maintenance_Preventive sur M3-2,OP4,True
8666,L3,M3-2,Attente_Materiel,2025-07-18 19:34:26.637849,2025-07-18 20:49:26.637849,75,Attente_Materiel sur M3-2,OP14,True
8667,L3,M3-1,Probleme_Qualite,2025-07-18 19:51:26.637849,2025-07-18 20:37:26.637849,46,Probleme_Qualite sur M3-1,OP14,True
8668,L3,M3-2,Attente_Operateur,2025-07-18 09:34:26.637849,2025-07-18 10:18:26.637849,44,Attente_Operateur sur M3-2,OP4,True
8669,L3,M3-1,Changement_Format,2025-07-18 10:53:26.637849,2025-07-18 11:44:26.637849,51,Changement_Format sur M3-1,OP10,True
8670,L3,M3-1,Maintenance_Preventive,2025-07-18 11:10:26.637849,2025-07-18 11:56:26.637849,46,Maintenance_Preventive sur M3-1,OP9,True
8671,L3,M3-1,Reglage,2025-07-18 18:01:26.637849,2025-07-18 19:09:26.637849,68,Reglage sur M3-1,OP4,True
8672,L3,M3-2,Panne_Mecanique,2025-07-18 17:28:26.637849,2025-07-18 19:13:26.637849,105,Panne_Mecanique sur M3-2,OP1,True
8673,L3,M3-1,Attente_Materiel,2025-07-18 18:41:26.637849,2025-07-18 18:51:26.637849,10,Attente_Materiel sur M3-1,OP10,True
8674,L1,M1-1,Panne_Mecanique,2025-07-19 09:45:26.637849,2025-07-19 10:28:26.637849,43,Panne_Mecanique sur M1-1,OP7,True
8675,L1,M1-1,Bourrage,2025-07-19 10:27:26.637849,2025-07-19 11:05:26.637849,38,Bourrage sur M1-1,OP13,True
8676,L1,M1-1,Maintenance_Preventive,2025-07-19 14:24:26.637849,2025-07-19 16:08:26.637849,104,Maintenance_Preventive sur M1-1,OP8,True
8677,L1,M1-1,Attente_Operateur,2025-07-19 19:43:26.637849,2025-07-19 21:29:26.637849,106,Attente_Operateur sur M1-1,OP7,True
8678,L1,M1-2,Panne_Electrique,2025-07-19 18:49:26.637849,2025-07-19 19:12:26.637849,23,Panne_Electrique sur M1-2,OP8,True
8679,L1,M1-2,Changement_Format,2025-07-19 10:33:26.637849,2025-07-19 12:12:26.637849,99,Changement_Format sur M1-2,OP3,True
8680,L1,M1-1,Bourrage,2025-07-19 18:10:26.637849,2025-07-19 18:33:26.637849,23,Bourrage sur M1-1,OP10,True
