timestamp,line_id,shift,total_produced,total_defects,defect_rate,defect_type,rework_count,scrap_count
2025-07-30 23:20:26.637849,L1,1,10346,202,1.95,Deformation,60,141
2025-07-31 07:20:26.637849,L1,2,10189,590,5.79,Deformation,177,413
2025-07-31 15:20:26.637849,L1,3,11268,497,4.42,Dimension_Hors_Tolerance,149,347
2025-07-30 23:20:26.637849,L2,1,10465,572,5.47,Defaut_Surface,171,400
2025-07-31 07:20:26.637849,L2,2,9189,491,5.35,Impression_Defectueuse,147,343
2025-07-31 15:20:26.637849,L2,3,8231,126,1.53,Contamination,37,88
2025-07-30 23:20:26.637849,L3,1,8746,143,1.64,Defaut_Surface,42,100
2025-07-31 07:20:26.637849,L3,2,11673,138,1.19,Defaut_Surface,41,96
2025-07-31 15:20:26.637849,L3,3,11169,876,7.85,Dimension_Hors_Tolerance,262,613
2025-07-31 23:20:26.637849,L1,1,8624,396,4.59,Pliage_Incorrect,118,277
2025-08-01 07:20:26.637849,L1,2,8690,281,3.25,Impression_Defectueuse,84,196
2025-08-01 15:20:26.637849,L1,3,9230,155,1.69,Pliage_Incorrect,46,108
2025-07-31 23:20:26.637849,L2,1,10422,485,4.66,Impression_Defectueuse,145,339
2025-08-01 07:20:26.637849,L2,2,9749,280,2.88,Defaut_Surface,84,196
2025-08-01 15:20:26.637849,L2,3,8981,524,5.84,Impression_Defectueuse,157,366
2025-07-31 23:20:26.637849,L3,1,8081,437,5.42,Deformation,131,305
2025-08-01 07:20:26.637849,L3,2,9361,573,6.13,Defaut_Surface,171,401
2025-08-01 15:20:26.637849,L3,3,9864,280,2.84,Deformation,84,196
2025-08-01 23:20:26.637849,L1,1,8153,199,2.45,Contamination,59,139
2025-08-02 07:20:26.637849,L1,2,11222,506,4.51,Defaut_Surface,151,354
2025-08-02 15:20:26.637849,L1,3,11635,128,1.11,Impression_Defectueuse,38,89
2025-08-01 23:20:26.637849,L2,1,11148,886,7.95,Defaut_Surface,265,620
2025-08-02 07:20:26.637849,L2,2,9723,467,4.81,Defaut_Surface,140,326
2025-08-02 15:20:26.637849,L2,3,9810,107,1.1,Deformation,32,74
2025-08-01 23:20:26.637849,L3,1,10272,255,2.48,Deformation,76,178
2025-08-02 07:20:26.637849,L3,2,9155,241,2.63,Deformation,72,168
2025-08-02 15:20:26.637849,L3,3,8832,566,6.42,Deformation,169,396
2025-08-04 23:20:26.637849,L1,1,11643,826,7.1,Defaut_Surface,247,578
2025-08-05 07:20:26.637849,L1,2,11119,178,1.61,Defaut_Surface,53,124
2025-08-05 15:20:26.637849,L1,3,10998,871,7.93,Defaut_Surface,261,609
2025-08-04 23:20:26.637849,L2,1,10655,817,7.67,Impression_Defectueuse,245,571
2025-08-05 07:20:26.637849,L2,2,10600,394,3.72,Dimension_Hors_Tolerance,118,275
2025-08-05 15:20:26.637849,L2,3,9853,460,4.67,Pliage_Incorrect,138,322
2025-08-04 23:20:26.637849,L3,1,10947,778,7.11,Impression_Defectueuse,233,544
2025-08-05 07:20:26.637849,L3,2,9875,662,6.71,Contamination,198,463
2025-08-05 15:20:26.637849,L3,3,10340,754,7.29,Impression_Defectueuse,226,527
2025-08-05 23:20:26.637849,L1,1,8975,189,2.11,Impression_Defectueuse,56,132
2025-08-06 07:20:26.637849,L1,2,11165,846,7.58,Contamination,253,592
2025-08-06 15:20:26.637849,L1,3,11003,629,5.72,Impression_Defectueuse,188,440
2025-08-05 23:20:26.637849,L2,1,11939,703,5.89,Impression_Defectueuse,210,492
2025-08-06 07:20:26.637849,L2,2,9602,300,3.13,Defaut_Surface,90,210
2025-08-06 15:20:26.637849,L2,3,8739,308,3.53,Impression_Defectueuse,92,215
2025-08-05 23:20:26.637849,L3,1,9290,425,4.58,Impression_Defectueuse,127,297
2025-08-06 07:20:26.637849,L3,2,9359,454,4.85,Contamination,136,317
2025-08-06 15:20:26.637849,L3,3,9670,340,3.52,Impression_Defectueuse,102,237
2025-08-06 23:20:26.637849,L1,1,8978,320,3.57,Contamination,96,224
2025-08-07 07:20:26.637849,L1,2,10519,625,5.95,Defaut_Surface,187,437
2025-08-07 15:20:26.637849,L1,3,10771,749,6.96,Dimension_Hors_Tolerance,224,524
2025-08-06 23:20:26.637849,L2,1,10243,134,1.32,Contamination,40,93
2025-08-07 07:20:26.637849,L2,2,8090,457,5.65,Defaut_Surface,137,319
2025-08-07 15:20:26.637849,L2,3,8011,563,7.04,Defaut_Surface,168,394
2025-08-06 23:20:26.637849,L3,1,11195,425,3.8,Defaut_Surface,127,297
2025-08-07 07:20:26.637849,L3,2,11118,675,6.08,Defaut_Surface,202,472
2025-08-07 15:20:26.637849,L3,3,10521,406,3.86,Pliage_Incorrect,121,284
2025-08-07 23:20:26.637849,L1,1,10811,160,1.49,Pliage_Incorrect,48,112
2025-08-08 07:20:26.637849,L1,2,8059,482,5.98,Contamination,144,337
2025-08-08 15:20:26.637849,L1,3,11513,127,1.11,Dimension_Hors_Tolerance,38,88
2025-08-07 23:20:26.637849,L2,1,11982,885,7.39,Impression_Defectueuse,265,619
2025-08-08 07:20:26.637849,L2,2,8528,340,4.0,Deformation,102,237
2025-08-08 15:20:26.637849,L2,3,8096,388,4.8,Dimension_Hors_Tolerance,116,271
2025-08-07 23:20:26.637849,L3,1,8898,344,3.87,Contamination,103,240
2025-08-08 07:20:26.637849,L3,2,11179,464,4.16,Impression_Defectueuse,139,324
2025-08-08 15:20:26.637849,L3,3,10012,569,5.69,Deformation,170,398
2025-08-08 23:20:26.637849,L1,1,11689,496,4.25,Deformation,148,347
2025-08-09 07:20:26.637849,L1,2,8983,164,1.84,Dimension_Hors_Tolerance,49,114
2025-08-09 15:20:26.637849,L1,3,9309,97,1.05,Contamination,29,67
2025-08-08 23:20:26.637849,L2,1,10866,350,3.23,Defaut_Surface,105,244
2025-08-09 07:20:26.637849,L2,2,9488,747,7.88,Dimension_Hors_Tolerance,224,522
2025-08-09 15:20:26.637849,L2,3,10631,696,6.55,Impression_Defectueuse,208,487
2025-08-08 23:20:26.637849,L3,1,11673,705,6.04,Deformation,211,493
2025-08-09 07:20:26.637849,L3,2,11493,658,5.73,Impression_Defectueuse,197,460
2025-08-09 15:20:26.637849,L3,3,8381,505,6.03,Impression_Defectueuse,151,353
2025-08-11 23:20:26.637849,L1,1,8102,581,7.17,Defaut_Surface,174,406
2025-08-12 07:20:26.637849,L1,2,8640,213,2.47,Impression_Defectueuse,63,149
2025-08-12 15:20:26.637849,L1,3,9571,474,4.96,Defaut_Surface,142,331
2025-08-11 23:20:26.637849,L2,1,9810,108,1.11,Pliage_Incorrect,32,75
2025-08-12 07:20:26.637849,L2,2,9778,689,7.06,Deformation,206,482
2025-08-12 15:20:26.637849,L2,3,9584,670,6.99,Impression_Defectueuse,201,468
2025-08-11 23:20:26.637849,L3,1,9429,207,2.2,Contamination,62,144
2025-08-12 07:20:26.637849,L3,2,11352,868,7.65,Dimension_Hors_Tolerance,260,607
2025-08-12 15:20:26.637849,L3,3,8430,531,6.3,Dimension_Hors_Tolerance,159,371
2025-08-12 23:20:26.637849,L1,1,9959,354,3.55,Dimension_Hors_Tolerance,106,247
2025-08-13 07:20:26.637849,L1,2,9522,462,4.86,Pliage_Incorrect,138,323
2025-08-13 15:20:26.637849,L1,3,8212,134,1.64,Deformation,40,93
2025-08-12 23:20:26.637849,L2,1,11490,714,6.22,Deformation,214,499
2025-08-13 07:20:26.637849,L2,2,9062,360,3.98,Defaut_Surface,108,251
2025-08-13 15:20:26.637849,L2,3,9410,701,7.46,Defaut_Surface,210,490
2025-08-12 23:20:26.637849,L3,1,11828,736,6.23,Contamination,220,515
2025-08-13 07:20:26.637849,L3,2,9960,213,2.14,Dimension_Hors_Tolerance,63,149
2025-08-13 15:20:26.637849,L3,3,9739,120,1.23,Defaut_Surface,36,84
2025-08-13 23:20:26.637849,L1,1,8300,605,7.29,Dimension_Hors_Tolerance,181,423
2025-08-14 07:20:26.637849,L1,2,8958,578,6.46,Deformation,173,404
2025-08-14 15:20:26.637849,L1,3,11953,633,5.3,Defaut_Surface,189,443
2025-08-13 23:20:26.637849,L2,1,11456,347,3.03,Contamination,104,242
2025-08-14 07:20:26.637849,L2,2,9303,143,1.54,Impression_Defectueuse,42,100
2025-08-14 15:20:26.637849,L2,3,9583,320,3.34,Dimension_Hors_Tolerance,96,224
2025-08-13 23:20:26.637849,L3,1,9502,356,3.75,Impression_Defectueuse,106,249
2025-08-14 07:20:26.637849,L3,2,8635,553,6.41,Contamination,165,387
2025-08-14 15:20:26.637849,L3,3,10574,434,4.11,Dimension_Hors_Tolerance,130,303
2025-08-14 23:20:26.637849,L1,1,11228,459,4.09,Pliage_Incorrect,137,321
2025-08-15 07:20:26.637849,L1,2,10721,646,6.03,Deformation,193,452
2025-08-15 15:20:26.637849,L1,3,10645,333,3.14,Dimension_Hors_Tolerance,99,233
2025-08-14 23:20:26.637849,L2,1,8853,417,4.71,Contamination,125,291
2025-08-15 07:20:26.637849,L2,2,11096,213,1.93,Impression_Defectueuse,63,149
2025-08-15 15:20:26.637849,L2,3,11486,294,2.56,Deformation,88,205
2025-08-14 23:20:26.637849,L3,1,11111,434,3.91,Pliage_Incorrect,130,303
2025-08-15 07:20:26.637849,L3,2,11111,329,2.97,Defaut_Surface,98,230
2025-08-15 15:20:26.637849,L3,3,9258,433,4.69,Pliage_Incorrect,129,303
2025-08-15 23:20:26.637849,L1,1,9275,446,4.82,Defaut_Surface,133,312
2025-08-16 07:20:26.637849,L1,2,9097,491,5.41,Dimension_Hors_Tolerance,147,343
2025-08-16 15:20:26.637849,L1,3,9664,699,7.24,Defaut_Surface,209,489
2025-08-15 23:20:26.637849,L2,1,11464,387,3.38,Contamination,116,270
2025-08-16 07:20:26.637849,L2,2,11250,197,1.75,Deformation,59,137
2025-08-16 15:20:26.637849,L2,3,10207,303,2.98,Contamination,90,212
2025-08-15 23:20:26.637849,L3,1,9959,544,5.47,Impression_Defectueuse,163,380
2025-08-16 07:20:26.637849,L3,2,11658,733,6.29,Contamination,219,513
2025-08-16 15:20:26.637849,L3,3,8892,318,3.58,Impression_Defectueuse,95,222
2025-08-18 23:20:26.637849,L1,1,11254,560,4.98,Dimension_Hors_Tolerance,168,392
2025-08-19 07:20:26.637849,L1,2,9576,406,4.25,Deformation,121,284
2025-08-19 15:20:26.637849,L1,3,11221,246,2.2,Contamination,73,172
2025-08-18 23:20:26.637849,L2,1,8159,507,6.22,Pliage_Incorrect,152,354
2025-08-19 07:20:26.637849,L2,2,10325,635,6.15,Deformation,190,444
2025-08-19 15:20:26.637849,L2,3,11095,784,7.07,Impression_Defectueuse,235,548
2025-08-18 23:20:26.637849,L3,1,8865,288,3.25,Deformation,86,201
2025-08-19 07:20:26.637849,L3,2,8596,517,6.02,Dimension_Hors_Tolerance,155,361
2025-08-19 15:20:26.637849,L3,3,11990,304,2.54,Defaut_Surface,91,212
2025-08-19 23:20:26.637849,L1,1,9580,600,6.27,Contamination,180,420
2025-08-20 07:20:26.637849,L1,2,11958,261,2.19,Pliage_Incorrect,78,182
2025-08-20 15:20:26.637849,L1,3,10588,769,7.27,Deformation,230,538
2025-08-19 23:20:26.637849,L2,1,10306,339,3.3,Pliage_Incorrect,101,237
2025-08-20 07:20:26.637849,L2,2,11710,548,4.69,Dimension_Hors_Tolerance,164,383
2025-08-20 15:20:26.637849,L2,3,11469,282,2.46,Contamination,84,197
2025-08-19 23:20:26.637849,L3,1,11728,736,6.28,Deformation,220,515
2025-08-20 07:20:26.637849,L3,2,11109,523,4.71,Defaut_Surface,156,366
2025-08-20 15:20:26.637849,L3,3,10644,595,5.6,Pliage_Incorrect,178,416
2025-08-20 23:20:26.637849,L1,1,10154,802,7.9,Contamination,240,561
2025-08-21 07:20:26.637849,L1,2,11342,522,4.61,Contamination,156,365
2025-08-21 15:20:26.637849,L1,3,8639,307,3.56,Deformation,92,214
2025-08-20 23:20:26.637849,L2,1,8633,425,4.93,Defaut_Surface,127,297
2025-08-21 07:20:26.637849,L2,2,11414,426,3.73,Pliage_Incorrect,127,298
2025-08-21 15:20:26.637849,L2,3,8679,310,3.58,Impression_Defectueuse,93,217
2025-08-20 23:20:26.637849,L3,1,11463,723,6.31,Deformation,216,506
2025-08-21 07:20:26.637849,L3,2,11083,273,2.46,Defaut_Surface,81,191
2025-08-21 15:20:26.637849,L3,3,10231,581,5.68,Contamination,174,406
2025-08-21 23:20:26.637849,L1,1,11607,268,2.31,Dimension_Hors_Tolerance,80,187
2025-08-22 07:20:26.637849,L1,2,10067,706,7.02,Impression_Defectueuse,211,494
2025-08-22 15:20:26.637849,L1,3,8048,442,5.5,Impression_Defectueuse,132,309
2025-08-21 23:20:26.637849,L2,1,9576,562,5.87,Contamination,168,393
2025-08-22 07:20:26.637849,L2,2,11803,553,4.69,Deformation,165,387
2025-08-22 15:20:26.637849,L2,3,8938,453,5.08,Pliage_Incorrect,135,317
2025-08-21 23:20:26.637849,L3,1,9129,496,5.44,Deformation,148,347
2025-08-22 07:20:26.637849,L3,2,11697,671,5.74,Pliage_Incorrect,201,469
2025-08-22 15:20:26.637849,L3,3,9628,218,2.27,Defaut_Surface,65,152
2025-08-22 23:20:26.637849,L1,1,8922,497,5.58,Pliage_Incorrect,149,347
2025-08-23 07:20:26.637849,L1,2,10019,725,7.24,Deformation,217,507
2025-08-23 15:20:26.637849,L1,3,10720,553,5.17,Dimension_Hors_Tolerance,165,387
2025-08-22 23:20:26.637849,L2,1,11820,914,7.74,Pliage_Incorrect,274,639
2025-08-23 07:20:26.637849,L2,2,8060,598,7.43,Deformation,179,418
2025-08-23 15:20:26.637849,L2,3,10482,803,7.67,Deformation,240,562
2025-08-22 23:20:26.637849,L3,1,11095,858,7.73,Dimension_Hors_Tolerance,257,600
2025-08-23 07:20:26.637849,L3,2,10763,268,2.5,Defaut_Surface,80,187
2025-08-23 15:20:26.637849,L3,3,11219,698,6.22,Dimension_Hors_Tolerance,209,488
2025-08-25 23:20:26.637849,L1,1,10867,474,4.37,Deformation,142,331
2025-08-26 07:20:26.637849,L1,2,8929,298,3.35,Contamination,89,208
2025-08-26 15:20:26.637849,L1,3,9878,199,2.01,Impression_Defectueuse,59,139
2025-08-25 23:20:26.637849,L2,1,8765,619,7.07,Defaut_Surface,185,433
2025-08-26 07:20:26.637849,L2,2,8334,307,3.69,Impression_Defectueuse,92,214
2025-08-26 15:20:26.637849,L2,3,8797,528,6.01,Impression_Defectueuse,158,369
2025-08-25 23:20:26.637849,L3,1,10148,597,5.89,Dimension_Hors_Tolerance,179,417
2025-08-26 07:20:26.637849,L3,2,11082,128,1.16,Dimension_Hors_Tolerance,38,89
2025-08-26 15:20:26.637849,L3,3,11613,846,7.29,Contamination,253,592
2025-08-26 23:20:26.637849,L1,1,10318,292,2.84,Impression_Defectueuse,87,204
2025-08-27 07:20:26.637849,L1,2,9250,226,2.44,Pliage_Incorrect,67,158
2025-08-27 15:20:26.637849,L1,3,8639,397,4.6,Impression_Defectueuse,119,277
2025-08-26 23:20:26.637849,L2,1,10562,210,1.99,Impression_Defectueuse,63,147
2025-08-27 07:20:26.637849,L2,2,10237,565,5.53,Defaut_Surface,169,395
2025-08-27 15:20:26.637849,L2,3,8818,525,5.96,Pliage_Incorrect,157,367
2025-08-26 23:20:26.637849,L3,1,9871,727,7.37,Contamination,218,508
2025-08-27 07:20:26.637849,L3,2,10882,293,2.7,Pliage_Incorrect,87,205
2025-08-27 15:20:26.637849,L3,3,10530,391,3.72,Deformation,117,273
2025-08-27 23:20:26.637849,L1,1,10061,377,3.75,Contamination,113,263
2025-08-28 07:20:26.637849,L1,2,11345,537,4.74,Defaut_Surface,161,375
2025-08-28 15:20:26.637849,L1,3,11314,572,5.06,Deformation,171,400
2025-08-27 23:20:26.637849,L2,1,8026,126,1.58,Contamination,37,88
2025-08-28 07:20:26.637849,L2,2,8955,411,4.6,Contamination,123,287
2025-08-28 15:20:26.637849,L2,3,10666,167,1.57,Deformation,50,116
2025-08-27 23:20:26.637849,L3,1,11819,153,1.3,Contamination,45,107
2025-08-28 07:20:26.637849,L3,2,8976,470,5.25,Dimension_Hors_Tolerance,141,329
2025-08-28 15:20:26.637849,L3,3,8060,117,1.46,Pliage_Incorrect,35,81
2025-08-28 23:20:26.637849,L1,1,8694,397,4.57,Dimension_Hors_Tolerance,119,277
2025-08-29 07:20:26.637849,L1,2,8813,633,7.19,Defaut_Surface,189,443
2025-08-29 15:20:26.637849,L1,3,11275,412,3.65,Impression_Defectueuse,123,288
2025-08-28 23:20:26.637849,L2,1,11634,502,4.32,Impression_Defectueuse,150,351
2025-08-29 07:20:26.637849,L2,2,9346,171,1.84,Pliage_Incorrect,51,119
2025-08-29 15:20:26.637849,L2,3,11546,192,1.67,Impression_Defectueuse,57,134
2025-08-28 23:20:26.637849,L3,1,10631,577,5.44,Deformation,173,403
2025-08-29 07:20:26.637849,L3,2,10958,854,7.8,Deformation,256,597
2025-08-29 15:20:26.637849,L3,3,11130,173,1.56,Defaut_Surface,51,121
2025-08-29 23:20:26.637849,L1,1,9587,676,7.05,Deformation,202,473
2025-08-30 07:20:26.637849,L1,2,8217,577,7.02,Impression_Defectueuse,173,403
2025-08-30 15:20:26.637849,L1,3,11441,816,7.14,Pliage_Incorrect,244,571
2025-08-29 23:20:26.637849,L2,1,9941,235,2.37,Deformation,70,164
2025-08-30 07:20:26.637849,L2,2,11222,776,6.92,Deformation,232,543
2025-08-30 15:20:26.637849,L2,3,11090,649,5.86,Defaut_Surface,194,454
2025-08-29 23:20:26.637849,L3,1,8048,398,4.95,Impression_Defectueuse,119,278
2025-08-30 07:20:26.637849,L3,2,8865,219,2.48,Pliage_Incorrect,65,153
2025-08-30 15:20:26.637849,L3,3,9946,616,6.19,Pliage_Incorrect,184,431
2025-09-01 23:20:26.637849,L1,1,9013,696,7.73,Dimension_Hors_Tolerance,208,487
2025-09-02 07:20:26.637849,L1,2,8355,636,7.62,Deformation,190,445
2025-09-02 15:20:26.637849,L1,3,8506,606,7.13,Dimension_Hors_Tolerance,181,424
2025-09-01 23:20:26.637849,L2,1,11952,415,3.48,Impression_Defectueuse,124,290
2025-09-02 07:20:26.637849,L2,2,11696,555,4.75,Dimension_Hors_Tolerance,166,388
2025-09-02 15:20:26.637849,L2,3,8942,644,7.21,Impression_Defectueuse,193,450
2025-09-01 23:20:26.637849,L3,1,8218,507,6.17,Defaut_Surface,152,354
2025-09-02 07:20:26.637849,L3,2,11160,115,1.04,Impression_Defectueuse,34,80
2025-09-02 15:20:26.637849,L3,3,8181,219,2.69,Impression_Defectueuse,65,153
2025-09-02 23:20:26.637849,L1,1,8305,122,1.48,Pliage_Incorrect,36,85
2025-09-03 07:20:26.637849,L1,2,8284,293,3.55,Defaut_Surface,87,205
2025-09-03 15:20:26.637849,L1,3,9052,424,4.69,Dimension_Hors_Tolerance,127,296
2025-09-02 23:20:26.637849,L2,1,9717,266,2.75,Impression_Defectueuse,79,186
2025-09-03 07:20:26.637849,L2,2,8790,586,6.68,Deformation,175,410
2025-09-03 15:20:26.637849,L2,3,8651,106,1.23,Dimension_Hors_Tolerance,31,74
2025-09-02 23:20:26.637849,L3,1,8696,495,5.7,Contamination,148,346
2025-09-03 07:20:26.637849,L3,2,10583,466,4.41,Pliage_Incorrect,139,326
2025-09-03 15:20:26.637849,L3,3,9339,691,7.41,Impression_Defectueuse,207,483
2025-09-03 23:20:26.637849,L1,1,11655,800,6.87,Impression_Defectueuse,240,560
2025-09-04 07:20:26.637849,L1,2,8436,145,1.73,Dimension_Hors_Tolerance,43,101
2025-09-04 15:20:26.637849,L1,3,10821,336,3.11,Dimension_Hors_Tolerance,100,235
2025-09-03 23:20:26.637849,L2,1,9727,605,6.22,Impression_Defectueuse,181,423
2025-09-04 07:20:26.637849,L2,2,9272,580,6.26,Defaut_Surface,174,406
2025-09-04 15:20:26.637849,L2,3,11829,936,7.92,Dimension_Hors_Tolerance,280,655
2025-09-03 23:20:26.637849,L3,1,9398,427,4.55,Contamination,128,298
2025-09-04 07:20:26.637849,L3,2,10114,772,7.64,Pliage_Incorrect,231,540
2025-09-04 15:20:26.637849,L3,3,8617,181,2.11,Dimension_Hors_Tolerance,54,126
2025-09-04 23:20:26.637849,L1,1,9636,560,5.82,Pliage_Incorrect,168,392
2025-09-05 07:20:26.637849,L1,2,11421,456,3.99,Impression_Defectueuse,136,319
2025-09-05 15:20:26.637849,L1,3,10058,542,5.4,Defaut_Surface,162,379
2025-09-04 23:20:26.637849,L2,1,8112,225,2.78,Defaut_Surface,67,157
2025-09-05 07:20:26.637849,L2,2,9255,331,3.58,Contamination,99,231
2025-09-05 15:20:26.637849,L2,3,10380,514,4.96,Impression_Defectueuse,154,359
2025-09-04 23:20:26.637849,L3,1,8414,333,3.97,Pliage_Incorrect,99,233
2025-09-05 07:20:26.637849,L3,2,8504,262,3.09,Impression_Defectueuse,78,183
2025-09-05 15:20:26.637849,L3,3,8198,348,4.26,Pliage_Incorrect,104,243
2025-09-05 23:20:26.637849,L1,1,8794,653,7.43,Deformation,195,457
2025-09-06 07:20:26.637849,L1,2,11517,647,5.62,Defaut_Surface,194,452
2025-09-06 15:20:26.637849,L1,3,8468,535,6.32,Dimension_Hors_Tolerance,160,374
2025-09-05 23:20:26.637849,L2,1,8149,254,3.12,Impression_Defectueuse,76,177
2025-09-06 07:20:26.637849,L2,2,10254,663,6.47,Defaut_Surface,198,464
2025-09-06 15:20:26.637849,L2,3,11292,866,7.67,Dimension_Hors_Tolerance,259,606
2025-09-05 23:20:26.637849,L3,1,11800,150,1.27,Dimension_Hors_Tolerance,45,105
2025-09-06 07:20:26.637849,L3,2,9402,151,1.61,Deformation,45,105
2025-09-06 15:20:26.637849,L3,3,8356,333,4.0,Dimension_Hors_Tolerance,99,233
2025-09-08 23:20:26.637849,L1,1,9937,494,4.98,Dimension_Hors_Tolerance,148,345
2025-09-09 07:20:26.637849,L1,2,9067,594,6.56,Defaut_Surface,178,415
2025-09-09 15:20:26.637849,L1,3,8132,96,1.19,Pliage_Incorrect,28,67
2025-09-08 23:20:26.637849,L2,1,8574,530,6.19,Dimension_Hors_Tolerance,159,371
2025-09-09 07:20:26.637849,L2,2,8318,399,4.81,Dimension_Hors_Tolerance,119,279
2025-09-09 15:20:26.637849,L2,3,9437,409,4.34,Deformation,122,286
2025-09-08 23:20:26.637849,L3,1,8004,413,5.17,Contamination,123,289
2025-09-09 07:20:26.637849,L3,2,9106,395,4.34,Dimension_Hors_Tolerance,118,276
2025-09-09 15:20:26.637849,L3,3,9126,110,1.21,Dimension_Hors_Tolerance,33,77
2025-09-09 23:20:26.637849,L1,1,10934,708,6.48,Dimension_Hors_Tolerance,212,495
2025-09-10 07:20:26.637849,L1,2,8577,161,1.88,Impression_Defectueuse,48,112
2025-09-10 15:20:26.637849,L1,3,10319,606,5.87,Dimension_Hors_Tolerance,181,424
2025-09-09 23:20:26.637849,L2,1,11869,639,5.39,Impression_Defectueuse,191,447
2025-09-10 07:20:26.637849,L2,2,8576,186,2.18,Deformation,55,130
2025-09-10 15:20:26.637849,L2,3,11349,136,1.21,Pliage_Incorrect,40,95
2025-09-09 23:20:26.637849,L3,1,11627,806,6.94,Pliage_Incorrect,241,564
2025-09-10 07:20:26.637849,L3,2,11885,444,3.74,Defaut_Surface,133,310
2025-09-10 15:20:26.637849,L3,3,10322,514,4.99,Dimension_Hors_Tolerance,154,359
2025-09-10 23:20:26.637849,L1,1,9702,541,5.59,Deformation,162,378
2025-09-11 07:20:26.637849,L1,2,8959,664,7.42,Pliage_Incorrect,199,464
2025-09-11 15:20:26.637849,L1,3,8651,545,6.3,Impression_Defectueuse,163,381
2025-09-10 23:20:26.637849,L2,1,10083,370,3.67,Deformation,111,259
2025-09-11 07:20:26.637849,L2,2,10629,366,3.45,Pliage_Incorrect,109,256
2025-09-11 15:20:26.637849,L2,3,8708,517,5.95,Deformation,155,361
2025-09-10 23:20:26.637849,L3,1,11246,459,4.08,Defaut_Surface,137,321
2025-09-11 07:20:26.637849,L3,2,11959,845,7.07,Contamination,253,591
2025-09-11 15:20:26.637849,L3,3,8118,517,6.38,Pliage_Incorrect,155,361
2025-09-11 23:20:26.637849,L1,1,10354,247,2.39,Contamination,74,172
2025-09-12 07:20:26.637849,L1,2,9099,287,3.16,Pliage_Incorrect,86,200
2025-09-12 15:20:26.637849,L1,3,8115,640,7.9,Impression_Defectueuse,192,448
2025-09-11 23:20:26.637849,L2,1,8373,466,5.57,Pliage_Incorrect,139,326
2025-09-12 07:20:26.637849,L2,2,11047,217,1.97,Defaut_Surface,65,151
2025-09-12 15:20:26.637849,L2,3,10389,576,5.55,Dimension_Hors_Tolerance,172,403
2025-09-11 23:20:26.637849,L3,1,8276,466,5.64,Impression_Defectueuse,139,326
2025-09-12 07:20:26.637849,L3,2,10706,234,2.19,Deformation,70,163
2025-09-12 15:20:26.637849,L3,3,9428,487,5.17,Defaut_Surface,146,340
2025-09-12 23:20:26.637849,L1,1,11774,233,1.98,Contamination,69,163
2025-09-13 07:20:26.637849,L1,2,10685,268,2.51,Impression_Defectueuse,80,187
2025-09-13 15:20:26.637849,L1,3,11239,698,6.22,Deformation,209,488
2025-09-12 23:20:26.637849,L2,1,8486,284,3.35,Pliage_Incorrect,85,198
2025-09-13 07:20:26.637849,L2,2,9324,726,7.79,Deformation,217,508
2025-09-13 15:20:26.637849,L2,3,11790,169,1.43,Dimension_Hors_Tolerance,50,118
2025-09-12 23:20:26.637849,L3,1,9653,462,4.79,Dimension_Hors_Tolerance,138,323
2025-09-13 07:20:26.637849,L3,2,10440,703,6.74,Dimension_Hors_Tolerance,210,492
2025-09-13 15:20:26.637849,L3,3,9175,433,4.72,Pliage_Incorrect,129,303
2025-09-15 23:20:26.637849,L1,1,9120,317,3.49,Dimension_Hors_Tolerance,95,221
2025-09-16 07:20:26.637849,L1,2,8625,572,6.64,Defaut_Surface,171,400
2025-09-16 15:20:26.637849,L1,3,10093,486,4.82,Contamination,145,340
2025-09-15 23:20:26.637849,L2,1,11748,628,5.35,Impression_Defectueuse,188,439
2025-09-16 07:20:26.637849,L2,2,8714,593,6.81,Deformation,177,415
2025-09-16 15:20:26.637849,L2,3,11395,129,1.13,Impression_Defectueuse,38,90
2025-09-15 23:20:26.637849,L3,1,9932,715,7.2,Contamination,214,500
2025-09-16 07:20:26.637849,L3,2,8321,259,3.12,Dimension_Hors_Tolerance,77,181
2025-09-16 15:20:26.637849,L3,3,11242,333,2.97,Impression_Defectueuse,99,233
2025-09-16 23:20:26.637849,L1,1,11242,154,1.38,Pliage_Incorrect,46,107
2025-09-17 07:20:26.637849,L1,2,9502,205,2.16,Contamination,61,143
2025-09-17 15:20:26.637849,L1,3,9481,457,4.83,Pliage_Incorrect,137,319
2025-09-16 23:20:26.637849,L2,1,10376,589,5.69,Dimension_Hors_Tolerance,176,412
2025-09-17 07:20:26.637849,L2,2,8320,550,6.62,Impression_Defectueuse,165,385
2025-09-17 15:20:26.637849,L2,3,10442,414,3.97,Pliage_Incorrect,124,289
2025-09-16 23:20:26.637849,L3,1,10959,245,2.24,Deformation,73,171
2025-09-17 07:20:26.637849,L3,2,8949,201,2.25,Deformation,60,140
2025-09-17 15:20:26.637849,L3,3,11629,472,4.06,Pliage_Incorrect,141,330
2025-09-17 23:20:26.637849,L1,1,10396,277,2.66,Impression_Defectueuse,83,193
2025-09-18 07:20:26.637849,L1,2,9447,606,6.42,Deformation,181,424
2025-09-18 15:20:26.637849,L1,3,10893,449,4.13,Contamination,134,314
2025-09-17 23:20:26.637849,L2,1,11886,920,7.74,Dimension_Hors_Tolerance,276,644
2025-09-18 07:20:26.637849,L2,2,10155,313,3.09,Pliage_Incorrect,93,219
